日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_品类
2022-01-29,102900005116257,紫茄子(2),茄类,0.785,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.581,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.643,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.357,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.451,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.757,18.0,销售,否,10.37,6.68
2022-01-29,102900051000463,圆茄子(2),茄类,0.404,19.8,销售,否,11.77,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.529,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.729,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.885,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.468,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.596,18.0,销售,否,10.37,6.68
2022-01-29,102900005116509,青茄子(1),茄类,1.115,16.0,销售,否,10.13,6.68
2022-01-29,102900011022764,长线茄,茄类,0.37,16.0,销售,否,8.3,6.68
2022-01-29,102900005116509,青茄子(1),茄类,1.404,16.0,销售,否,10.13,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.724,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.238,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.629,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.284,18.0,销售,否,10.37,6.68
2022-01-29,102900005116509,青茄子(1),茄类,0.389,16.0,销售,否,10.13,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.362,18.0,销售,否,10.37,6.68
2022-01-29,102900005116509,青茄子(1),茄类,1.579,16.0,销售,否,10.13,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.896,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.212,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.952,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.49,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.583,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.635,18.0,销售,否,10.37,6.68
2022-01-29,102900051000463,圆茄子(2),茄类,0.843,19.8,销售,否,11.77,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.607,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.253,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.821,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.334,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.379,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.473,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.407,18.0,销售,否,10.37,6.68
2022-01-29,102900005116509,青茄子(1),茄类,0.401,16.0,销售,否,10.13,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.83,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.796,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.858,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.763,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.924,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.501,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.286,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.752,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.757,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.52,16.0,销售,否,8.3,6.68
2022-01-29,102900011022764,长线茄,茄类,1.873,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.802,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.451,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.585,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.356,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.284,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.418,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.338,16.0,销售,否,8.3,6.68
2022-01-29,102900011022764,长线茄,茄类,0.733,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.401,18.0,销售,否,10.37,6.68
2022-01-29,102900005116509,青茄子(1),茄类,0.846,16.0,销售,否,10.13,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.49,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.724,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.228,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.583,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.075,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.869,18.0,销售,否,10.37,6.68
2022-01-29,102900051000463,圆茄子(2),茄类,0.793,19.8,销售,否,11.77,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.529,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.629,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.262,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.624,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.796,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.334,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.791,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.373,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.689,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.451,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.841,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.935,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.239,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.551,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.019,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.429,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.607,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.147,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.908,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.512,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.188,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.278,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.579,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.223,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.677,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.334,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.257,16.0,销售,否,8.3,6.68
2022-01-29,102900011022764,长线茄,茄类,0.345,16.0,销售,否,8.3,6.68
2022-01-29,102900011022764,长线茄,茄类,0.884,16.0,销售,否,8.3,6.68
2022-01-29,102900011022764,长线茄,茄类,0.326,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.412,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.429,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.312,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.629,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.813,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.476,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.574,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.301,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.097,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.306,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.306,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.574,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.29,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.434,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.947,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.874,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.484,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.362,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.44,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.958,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.39,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.483,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.69,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.37,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,1.409,18.0,销售,否,10.37,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.685,18.0,销售,否,10.37,6.68
2022-01-29,102900011022764,长线茄,茄类,0.451,16.0,销售,否,8.3,6.68
2022-01-29,102900005116257,紫茄子(2),茄类,0.59,18.0,销售,否,10.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.727,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.674,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.282,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.83,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.414,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.635,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.629,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.453,18.0,销售,否,11.37,6.68
2022-01-30,102900005116509,青茄子(1),茄类,0.62,16.0,销售,否,10.04,6.68
2022-01-30,102900011022764,长线茄,茄类,0.539,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.37,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.401,16.0,销售,否,8.6,6.68
2022-01-30,102900051000463,圆茄子(2),茄类,0.485,19.8,销售,否,10.94,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.596,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.568,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.345,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.401,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.589,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.67,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.423,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.282,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.451,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.608,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.562,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.518,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.658,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.457,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.284,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.238,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.639,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.546,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.757,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.429,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.529,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.025,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.679,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.457,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.54,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.763,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.512,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.03,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.808,16.0,销售,否,8.6,6.68
2022-01-30,102900005116509,青茄子(1),茄类,0.915,16.0,销售,否,10.04,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.245,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.362,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.664,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.025,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.345,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.407,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.841,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.351,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.683,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.601,18.0,销售,否,11.37,6.68
2022-01-30,102900005116509,青茄子(1),茄类,0.508,16.0,销售,否,10.04,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.529,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.618,18.0,销售,否,11.37,6.68
2022-01-30,102900005116509,青茄子(1),茄类,0.758,16.0,销售,否,10.04,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.824,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.384,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.363,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.395,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.54,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,1.165,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.958,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.763,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.614,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.42,16.0,销售,否,8.6,6.68
2022-01-30,102900005116509,青茄子(1),茄类,1.435,16.0,销售,否,10.04,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.852,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.141,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.677,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.432,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.526,16.0,销售,否,8.6,6.68
2022-01-30,102900005116509,青茄子(1),茄类,0.846,16.0,销售,否,10.04,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.473,18.0,销售,否,11.37,6.68
2022-01-30,102900051000463,圆茄子(2),茄类,0.54,19.8,销售,否,10.94,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.412,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.952,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.295,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.518,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,1.003,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.484,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.297,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.913,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.835,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.935,18.0,销售,否,11.37,6.68
2022-01-30,102900005116509,青茄子(1),茄类,0.37,16.0,销售,否,10.04,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.457,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.08,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.613,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.835,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.345,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.489,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.796,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.495,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.568,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,1.071,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,1.292,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.752,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.574,18.0,销售,否,11.37,6.68
2022-01-30,102900051000463,圆茄子(2),茄类,0.919,19.8,销售,否,10.94,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.78,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.49,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.317,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.78,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.991,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.512,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.484,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.52,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.407,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.39,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.345,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.434,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,1.153,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.276,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.865,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.518,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.457,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.59,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.752,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.329,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.819,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.523,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.313,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.382,16.0,销售,否,8.6,6.68
2022-01-30,102900011022764,长线茄,茄类,0.489,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.507,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.585,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.545,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.228,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.429,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.824,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.401,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.334,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.512,18.0,销售,否,11.37,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.44,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,0.351,16.0,销售,否,8.6,6.68
2022-01-30,102900005116257,紫茄子(2),茄类,0.54,18.0,销售,否,11.37,6.68
2022-01-30,102900011022764,长线茄,茄类,1.122,16.0,销售,否,8.6,6.68
2022-02-01,102900011022764,长线茄,茄类,0.476,16.0,销售,否,8.6,6.68
2022-02-01,102900011022764,长线茄,茄类,1.003,16.0,销售,否,8.6,6.68
2022-02-01,102900051000463,圆茄子(2),茄类,1.313,19.8,销售,否,7.47,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.228,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.902,18.0,销售,否,11.37,6.68
2022-02-01,102900005116509,青茄子(1),茄类,0.633,16.0,销售,否,10.04,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.295,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.32,16.0,销售,否,8.6,6.68
2022-02-01,102900011022764,长线茄,茄类,0.432,16.0,销售,否,8.6,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.362,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.226,16.0,销售,否,8.6,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.646,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.395,16.0,销售,否,8.6,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.434,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.29,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.696,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.44,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.479,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.84,16.0,销售,否,8.6,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.278,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.434,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.484,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.501,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.432,16.0,销售,否,8.6,6.68
2022-02-01,102900011022764,长线茄,茄类,0.282,16.0,销售,否,8.6,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.418,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.379,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.228,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.815,16.0,销售,否,8.6,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.295,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.54,18.0,销售,否,11.37,6.68
2022-02-01,102900005116257,紫茄子(2),茄类,0.345,18.0,销售,否,11.37,6.68
2022-02-01,102900011022764,长线茄,茄类,0.483,16.0,销售,否,8.6,6.68
